image,caption
unsloth/data/apple/1f390.png,"Apple Emoji: 1F390 (wind_chime). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f390.png,"Google Emoji: 1F390 (wind_chime). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f391.png,"Apple Emoji: 1F391 (rice_scene). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f391.png,"Google Emoji: 1F391 (rice_scene). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9e7.png,"Apple Emoji: 1F9E7 (red_envelope). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9e7.png,"Google Emoji: 1F9E7 (red_envelope). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f380.png,"Apple Emoji: 1F380 (ribbon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f380.png,"Google Emoji: 1F380 (ribbon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f381.png,"Apple Emoji: 1F381 (gift). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f381.png,"Google Emoji: 1F381 (gift). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f397-fe0f.png,"Apple Emoji: 1F397-FE0F (reminder_ribbon). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f397-fe0f.png,"Google Emoji: 1F397-FE0F (reminder_ribbon). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f39f-fe0f.png,"Apple Emoji: 1F39F-FE0F (admission_tickets). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f39f-fe0f.png,"Google Emoji: 1F39F-FE0F (admission_tickets). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3ab.png,"Apple Emoji: 1F3AB (ticket). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3ab.png,"Google Emoji: 1F3AB (ticket). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f396-fe0f.png,"Apple Emoji: 1F396-FE0F (medal). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f396-fe0f.png,"Google Emoji: 1F396-FE0F (medal). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c6.png,"Apple Emoji: 1F3C6 (trophy). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c6.png,"Google Emoji: 1F3C6 (trophy). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c5.png,"Apple Emoji: 1F3C5 (sports_medal). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c5.png,"Google Emoji: 1F3C5 (sports_medal). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f947.png,"Apple Emoji: 1F947 (first_place_medal). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f947.png,"Google Emoji: 1F947 (first_place_medal). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f948.png,"Apple Emoji: 1F948 (second_place_medal). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f948.png,"Google Emoji: 1F948 (second_place_medal). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f949.png,"Apple Emoji: 1F949 (third_place_medal). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f949.png,"Google Emoji: 1F949 (third_place_medal). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/26bd.png,"Apple Emoji: 26BD (soccer). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/26bd.png,"Google Emoji: 26BD (soccer). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/26be.png,"Apple Emoji: 26BE (baseball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/26be.png,"Google Emoji: 26BE (baseball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f94e.png,"Apple Emoji: 1F94E (softball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f94e.png,"Google Emoji: 1F94E (softball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c0.png,"Apple Emoji: 1F3C0 (basketball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c0.png,"Google Emoji: 1F3C0 (basketball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3d0.png,"Apple Emoji: 1F3D0 (volleyball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3d0.png,"Google Emoji: 1F3D0 (volleyball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c8.png,"Apple Emoji: 1F3C8 (football). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c8.png,"Google Emoji: 1F3C8 (football). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c9.png,"Apple Emoji: 1F3C9 (rugby_football). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c9.png,"Google Emoji: 1F3C9 (rugby_football). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3be.png,"Apple Emoji: 1F3BE (tennis). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3be.png,"Google Emoji: 1F3BE (tennis). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f94f.png,"Apple Emoji: 1F94F (flying_disc). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f94f.png,"Google Emoji: 1F94F (flying_disc). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3b3.png,"Apple Emoji: 1F3B3 (bowling). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3b3.png,"Google Emoji: 1F3B3 (bowling). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3cf.png,"Apple Emoji: 1F3CF (cricket_bat_and_ball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3cf.png,"Google Emoji: 1F3CF (cricket_bat_and_ball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3d1.png,"Apple Emoji: 1F3D1 (field_hockey_stick_and_ball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3d1.png,"Google Emoji: 1F3D1 (field_hockey_stick_and_ball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3d2.png,"Apple Emoji: 1F3D2 (ice_hockey_stick_and_puck). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3d2.png,"Google Emoji: 1F3D2 (ice_hockey_stick_and_puck). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f94d.png,"Apple Emoji: 1F94D (lacrosse). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f94d.png,"Google Emoji: 1F94D (lacrosse). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3d3.png,"Apple Emoji: 1F3D3 (table_tennis_paddle_and_ball). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3d3.png,"Google Emoji: 1F3D3 (table_tennis_paddle_and_ball). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3f8.png,"Apple Emoji: 1F3F8 (badminton_racquet_and_shuttlecock). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3f8.png,"Google Emoji: 1F3F8 (badminton_racquet_and_shuttlecock). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f94a.png,"Apple Emoji: 1F94A (boxing_glove). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f94a.png,"Google Emoji: 1F94A (boxing_glove). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f94b.png,"Apple Emoji: 1F94B (martial_arts_uniform). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f94b.png,"Google Emoji: 1F94B (martial_arts_uniform). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f945.png,"Apple Emoji: 1F945 (goal_net). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
