image_path,label
data\google\1f469-1f3fd-200d-1f9b2.png,google
data\google\1f469-1f3fd-200d-1f9b3.png,google
data\google\1f469-1f3fd-200d-1f9bc-200d-27a1-fe0f.png,google
data\google\1f469-1f3fd-200d-1f9bc.png,google
data\google\1f469-1f3fd-200d-1f9bd-200d-27a1-fe0f.png,google
data\google\1f469-1f3fd-200d-1f9bd.png,google
data\google\1f469-1f3fd-200d-2695-fe0f.png,google
data\google\1f469-1f3fd-200d-2696-fe0f.png,google
data\google\1f469-1f3fd-200d-2708-fe0f.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fb.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fc.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fd.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3fe.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f468-1f3ff.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fb.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fc.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fd.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3fe.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f469-1f3ff.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png,google
data\google\1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png,google
data\google\1f469-1f3fd.png,google
data\google\1f469-1f3fe-200d-1f33e.png,google
data\google\1f469-1f3fe-200d-1f373.png,google
data\google\1f469-1f3fe-200d-1f37c.png,google
data\google\1f469-1f3fe-200d-1f393.png,google
data\google\1f469-1f3fe-200d-1f3a4.png,google
data\google\1f469-1f3fe-200d-1f3a8.png,google
data\google\1f469-1f3fe-200d-1f3eb.png,google
data\google\1f469-1f3fe-200d-1f3ed.png,google
data\google\1f469-1f3fe-200d-1f4bb.png,google
data\google\1f469-1f3fe-200d-1f4bc.png,google
data\google\1f469-1f3fe-200d-1f527.png,google
data\google\1f469-1f3fe-200d-1f52c.png,google
data\google\1f469-1f3fe-200d-1f680.png,google
data\google\1f469-1f3fe-200d-1f692.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f468-1f3fb.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f468-1f3fc.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f468-1f3fd.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f468-1f3ff.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f469-1f3fb.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f469-1f3fc.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f469-1f3fd.png,google
data\google\1f469-1f3fe-200d-1f91d-200d-1f469-1f3ff.png,google
data\google\1f469-1f3fe-200d-1f9af-200d-27a1-fe0f.png,google
data\google\1f469-1f3fe-200d-1f9af.png,google
data\google\1f469-1f3fe-200d-1f9b0.png,google
data\google\1f469-1f3fe-200d-1f9b1.png,google
data\google\1f469-1f3fe-200d-1f9b2.png,google
data\google\1f469-1f3fe-200d-1f9b3.png,google
data\google\1f469-1f3fe-200d-1f9bc-200d-27a1-fe0f.png,google
data\google\1f469-1f3fe-200d-1f9bc.png,google
data\google\1f469-1f3fe-200d-1f9bd-200d-27a1-fe0f.png,google
data\google\1f469-1f3fe-200d-1f9bd.png,google
data\google\1f469-1f3fe-200d-2695-fe0f.png,google
data\google\1f469-1f3fe-200d-2696-fe0f.png,google
data\google\1f469-1f3fe-200d-2708-fe0f.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fb.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fc.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fd.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3fe.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f468-1f3ff.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fb.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fc.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fd.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fe.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3ff.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png,google
data\google\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png,google
data\google\1f469-1f3fe.png,google
data\google\1f469-1f3ff-200d-1f33e.png,google
data\google\1f469-1f3ff-200d-1f373.png,google
data\google\1f469-1f3ff-200d-1f37c.png,google
data\google\1f469-1f3ff-200d-1f393.png,google
data\google\1f469-1f3ff-200d-1f3a4.png,google
data\google\1f469-1f3ff-200d-1f3a8.png,google
data\google\1f469-1f3ff-200d-1f3eb.png,google
data\google\1f469-1f3ff-200d-1f3ed.png,google
data\google\1f469-1f3ff-200d-1f4bb.png,google
data\google\1f469-1f3ff-200d-1f4bc.png,google
data\google\1f469-1f3ff-200d-1f527.png,google
data\google\1f469-1f3ff-200d-1f52c.png,google
data\google\1f469-1f3ff-200d-1f680.png,google
data\google\1f469-1f3ff-200d-1f692.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fb.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fc.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fd.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fe.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fb.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fc.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fd.png,google
data\google\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fe.png,google
data\google\1f469-1f3ff-200d-1f9af-200d-27a1-fe0f.png,google
data\google\1f469-1f3ff-200d-1f9af.png,google
data\google\1f469-1f3ff-200d-1f9b0.png,google
data\google\1f469-1f3ff-200d-1f9b1.png,google
data\google\1f469-1f3ff-200d-1f9b2.png,google
data\google\1f469-1f3ff-200d-1f9b3.png,google
data\google\1f469-1f3ff-200d-1f9bc-200d-27a1-fe0f.png,google
data\google\1f469-1f3ff-200d-1f9bc.png,google
data\google\1f469-1f3ff-200d-1f9bd-200d-27a1-fe0f.png,google
data\google\1f469-1f3ff-200d-1f9bd.png,google
data\google\1f469-1f3ff-200d-2695-fe0f.png,google
data\google\1f469-1f3ff-200d-2696-fe0f.png,google
data\google\1f469-1f3ff-200d-2708-fe0f.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fb.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fc.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fd.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fe.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3ff.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fb.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fc.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fd.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fe.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3ff.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png,google
data\google\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png,google
data\google\1f469-1f3ff.png,google
data\google\1f469-200d-1f33e.png,google
data\google\1f469-200d-1f373.png,google
data\google\1f469-200d-1f37c.png,google
data\google\1f469-200d-1f393.png,google
data\google\1f469-200d-1f3a4.png,google
data\google\1f469-200d-1f3a8.png,google
data\google\1f469-200d-1f3eb.png,google
data\google\1f469-200d-1f3ed.png,google
data\google\1f469-200d-1f466-200d-1f466.png,google
data\google\1f469-200d-1f466.png,google
data\google\1f469-200d-1f467-200d-1f466.png,google
data\google\1f469-200d-1f467-200d-1f467.png,google
data\google\1f469-200d-1f467.png,google
data\google\1f469-200d-1f469-200d-1f466-200d-1f466.png,google
data\google\1f469-200d-1f469-200d-1f466.png,google
data\google\1f469-200d-1f469-200d-1f467-200d-1f466.png,google
data\google\1f469-200d-1f469-200d-1f467-200d-1f467.png,google
data\google\1f469-200d-1f469-200d-1f467.png,google
data\google\1f469-200d-1f4bb.png,google
data\google\1f469-200d-1f4bc.png,google
data\google\1f469-200d-1f527.png,google
data\google\1f469-200d-1f52c.png,google
data\google\1f469-200d-1f680.png,google
data\google\1f469-200d-1f692.png,google
data\google\1f469-200d-1f9af-200d-27a1-fe0f.png,google
data\google\1f469-200d-1f9af.png,google
data\google\1f469-200d-1f9b0.png,google
data\google\1f469-200d-1f9b1.png,google
data\google\1f469-200d-1f9b2.png,google
data\google\1f469-200d-1f9b3.png,google
data\google\1f469-200d-1f9bc-200d-27a1-fe0f.png,google
data\google\1f469-200d-1f9bc.png,google
data\google\1f469-200d-1f9bd-200d-27a1-fe0f.png,google
data\google\1f469-200d-1f9bd.png,google
data\google\1f469-200d-2695-fe0f.png,google
data\google\1f469-200d-2696-fe0f.png,google
data\google\1f469-200d-2708-fe0f.png,google
data\google\1f469-200d-2764-fe0f-200d-1f468.png,google
data\google\1f469-200d-2764-fe0f-200d-1f469.png,google
data\google\1f469-200d-2764-fe0f-200d-1f48b-200d-1f468.png,google
data\google\1f469-200d-2764-fe0f-200d-1f48b-200d-1f469.png,google
data\google\1f469.png,google
data\google\1f46a.png,google
data\google\1f46b-1f3fb.png,google
data\google\1f46b-1f3fc.png,google
data\google\1f46b-1f3fd.png,google
data\google\1f46b-1f3fe.png,google
data\google\1f46b-1f3ff.png,google
data\google\1f46b.png,google
data\google\1f46c-1f3fb.png,google
data\google\1f46c-1f3fc.png,google
data\google\1f46c-1f3fd.png,google
data\google\1f46c-1f3fe.png,google
data\google\1f46c-1f3ff.png,google
data\google\1f46c.png,google
data\google\1f46d-1f3fb.png,google
data\google\1f46d-1f3fc.png,google
data\google\1f46d-1f3fd.png,google
data\google\1f46d-1f3fe.png,google
data\google\1f46d-1f3ff.png,google
data\google\1f46d.png,google
data\google\1f46e-1f3fb-200d-2640-fe0f.png,google
data\google\1f46e-1f3fb-200d-2642-fe0f.png,google
data\google\1f46e-1f3fb.png,google
data\google\1f46e-1f3fc-200d-2640-fe0f.png,google
data\google\1f46e-1f3fc-200d-2642-fe0f.png,google
data\google\1f46e-1f3fc.png,google
data\google\1f46e-1f3fd-200d-2640-fe0f.png,google
data\google\1f46e-1f3fd-200d-2642-fe0f.png,google
data\google\1f46e-1f3fd.png,google
data\google\1f46e-1f3fe-200d-2640-fe0f.png,google
data\google\1f46e-1f3fe-200d-2642-fe0f.png,google
data\google\1f46e-1f3fe.png,google
data\google\1f46e-1f3ff-200d-2640-fe0f.png,google
data\google\1f46e-1f3ff-200d-2642-fe0f.png,google
data\google\1f46e-1f3ff.png,google
data\google\1f46e-200d-2640-fe0f.png,google
data\google\1f46e-200d-2642-fe0f.png,google
data\google\1f46e.png,google
data\google\1f46f-200d-2640-fe0f.png,google
data\google\1f46f-200d-2642-fe0f.png,google
data\google\1f46f.png,google
data\google\1f470-1f3fb-200d-2640-fe0f.png,google
data\google\1f470-1f3fb-200d-2642-fe0f.png,google
data\google\1f470-1f3fb.png,google
data\google\1f470-1f3fc-200d-2640-fe0f.png,google
data\google\1f470-1f3fc-200d-2642-fe0f.png,google
data\google\1f470-1f3fc.png,google
data\google\1f470-1f3fd-200d-2640-fe0f.png,google
data\google\1f470-1f3fd-200d-2642-fe0f.png,google
data\google\1f470-1f3fd.png,google
data\google\1f470-1f3fe-200d-2640-fe0f.png,google
data\google\1f470-1f3fe-200d-2642-fe0f.png,google
data\google\1f470-1f3fe.png,google
data\google\1f470-1f3ff-200d-2640-fe0f.png,google
data\google\1f470-1f3ff-200d-2642-fe0f.png,google
data\google\1f470-1f3ff.png,google
data\google\1f470-200d-2640-fe0f.png,google
data\google\1f470-200d-2642-fe0f.png,google
data\google\1f470.png,google
data\google\1f471-1f3fb-200d-2640-fe0f.png,google
data\google\1f471-1f3fb-200d-2642-fe0f.png,google
data\google\1f471-1f3fb.png,google
data\google\1f471-1f3fc-200d-2640-fe0f.png,google
data\google\1f471-1f3fc-200d-2642-fe0f.png,google
data\google\1f471-1f3fc.png,google
data\google\1f471-1f3fd-200d-2640-fe0f.png,google
data\google\1f471-1f3fd-200d-2642-fe0f.png,google
data\google\1f471-1f3fd.png,google
data\google\1f471-1f3fe-200d-2640-fe0f.png,google
data\google\1f471-1f3fe-200d-2642-fe0f.png,google
data\google\1f471-1f3fe.png,google
data\google\1f471-1f3ff-200d-2640-fe0f.png,google
data\google\1f471-1f3ff-200d-2642-fe0f.png,google
data\google\1f471-1f3ff.png,google
data\google\1f471-200d-2640-fe0f.png,google
data\google\1f471-200d-2642-fe0f.png,google
data\google\1f471.png,google
data\google\1f472-1f3fb.png,google
data\google\1f472-1f3fc.png,google
data\google\1f472-1f3fd.png,google
data\google\1f472-1f3fe.png,google
data\google\1f472-1f3ff.png,google
data\google\1f472.png,google
data\google\1f473-1f3fb-200d-2640-fe0f.png,google
data\google\1f473-1f3fb-200d-2642-fe0f.png,google
data\google\1f473-1f3fb.png,google
data\google\1f473-1f3fc-200d-2640-fe0f.png,google
data\google\1f473-1f3fc-200d-2642-fe0f.png,google
data\google\1f473-1f3fc.png,google
data\google\1f473-1f3fd-200d-2640-fe0f.png,google
data\google\1f473-1f3fd-200d-2642-fe0f.png,google
data\google\1f473-1f3fd.png,google
data\google\1f473-1f3fe-200d-2640-fe0f.png,google
data\google\1f473-1f3fe-200d-2642-fe0f.png,google
data\google\1f473-1f3fe.png,google
data\google\1f473-1f3ff-200d-2640-fe0f.png,google
data\google\1f473-1f3ff-200d-2642-fe0f.png,google
data\google\1f473-1f3ff.png,google
data\google\1f473-200d-2640-fe0f.png,google
data\google\1f473-200d-2642-fe0f.png,google
data\google\1f473.png,google
data\google\1f474-1f3fb.png,google
data\google\1f474-1f3fc.png,google
data\google\1f474-1f3fd.png,google
data\google\1f474-1f3fe.png,google
data\google\1f474-1f3ff.png,google
data\google\1f474.png,google
data\google\1f475-1f3fb.png,google
data\google\1f475-1f3fc.png,google
data\google\1f475-1f3fd.png,google
data\google\1f475-1f3fe.png,google
data\google\1f475-1f3ff.png,google
data\google\1f475.png,google
data\google\1f476-1f3fb.png,google
data\google\1f476-1f3fc.png,google
data\google\1f476-1f3fd.png,google
data\google\1f476-1f3fe.png,google
data\google\1f476-1f3ff.png,google
data\google\1f476.png,google
data\google\1f477-1f3fb-200d-2640-fe0f.png,google
data\google\1f477-1f3fb-200d-2642-fe0f.png,google
data\google\1f477-1f3fb.png,google
data\google\1f477-1f3fc-200d-2640-fe0f.png,google
data\google\1f477-1f3fc-200d-2642-fe0f.png,google
data\google\1f477-1f3fc.png,google
data\google\1f477-1f3fd-200d-2640-fe0f.png,google
data\google\1f477-1f3fd-200d-2642-fe0f.png,google
data\google\1f477-1f3fd.png,google
data\google\1f477-1f3fe-200d-2640-fe0f.png,google
data\google\1f477-1f3fe-200d-2642-fe0f.png,google
data\google\1f477-1f3fe.png,google
data\google\1f477-1f3ff-200d-2640-fe0f.png,google
data\google\1f477-1f3ff-200d-2642-fe0f.png,google
data\google\1f477-1f3ff.png,google
data\google\1f477-200d-2640-fe0f.png,google
data\google\1f477-200d-2642-fe0f.png,google
data\google\1f477.png,google
data\google\1f478-1f3fb.png,google
data\google\1f478-1f3fc.png,google
data\google\1f478-1f3fd.png,google
data\google\1f478-1f3fe.png,google
data\google\1f478-1f3ff.png,google
data\google\1f478.png,google
data\google\1f479.png,google
data\google\1f47a.png,google
data\google\1f47b.png,google
data\google\1f47c-1f3fb.png,google
data\google\1f47c-1f3fc.png,google
data\google\1f47c-1f3fd.png,google
data\google\1f47c-1f3fe.png,google
data\google\1f47c-1f3ff.png,google
data\google\1f47c.png,google
data\google\1f47d.png,google
data\google\1f47e.png,google
data\google\1f47f.png,google
data\google\1f480.png,google
data\google\1f481-1f3fb-200d-2640-fe0f.png,google
data\google\1f481-1f3fb-200d-2642-fe0f.png,google
data\google\1f481-1f3fb.png,google
data\google\1f481-1f3fc-200d-2640-fe0f.png,google
data\google\1f481-1f3fc-200d-2642-fe0f.png,google
data\google\1f481-1f3fc.png,google
data\google\1f481-1f3fd-200d-2640-fe0f.png,google
data\google\1f481-1f3fd-200d-2642-fe0f.png,google
data\google\1f481-1f3fd.png,google
data\google\1f481-1f3fe-200d-2640-fe0f.png,google
data\google\1f481-1f3fe-200d-2642-fe0f.png,google
data\google\1f481-1f3fe.png,google
data\google\1f481-1f3ff-200d-2640-fe0f.png,google
data\google\1f481-1f3ff-200d-2642-fe0f.png,google
data\google\1f481-1f3ff.png,google
data\google\1f481-200d-2640-fe0f.png,google
data\google\1f481-200d-2642-fe0f.png,google
data\google\1f481.png,google
data\google\1f482-1f3fb-200d-2640-fe0f.png,google
data\google\1f482-1f3fb-200d-2642-fe0f.png,google
data\google\1f482-1f3fb.png,google
data\google\1f482-1f3fc-200d-2640-fe0f.png,google
data\google\1f482-1f3fc-200d-2642-fe0f.png,google
data\google\1f482-1f3fc.png,google
data\google\1f482-1f3fd-200d-2640-fe0f.png,google
data\google\1f482-1f3fd-200d-2642-fe0f.png,google
data\google\1f482-1f3fd.png,google
data\google\1f482-1f3fe-200d-2640-fe0f.png,google
data\google\1f482-1f3fe-200d-2642-fe0f.png,google
data\google\1f482-1f3fe.png,google
data\google\1f482-1f3ff-200d-2640-fe0f.png,google
data\google\1f482-1f3ff-200d-2642-fe0f.png,google
data\google\1f482-1f3ff.png,google
data\google\1f482-200d-2640-fe0f.png,google
data\google\1f482-200d-2642-fe0f.png,google
data\google\1f482.png,google
data\google\1f483-1f3fb.png,google
data\google\1f483-1f3fc.png,google
data\google\1f483-1f3fd.png,google
data\google\1f483-1f3fe.png,google
data\google\1f483-1f3ff.png,google
data\google\1f483.png,google
data\google\1f484.png,google
data\google\1f485-1f3fb.png,google
data\google\1f485-1f3fc.png,google
data\google\1f485-1f3fd.png,google
data\google\1f485-1f3fe.png,google
data\google\1f485-1f3ff.png,google
data\google\1f485.png,google
data\google\1f486-1f3fb-200d-2640-fe0f.png,google
data\google\1f486-1f3fb-200d-2642-fe0f.png,google
data\google\1f486-1f3fb.png,google
data\google\1f486-1f3fc-200d-2640-fe0f.png,google
data\google\1f486-1f3fc-200d-2642-fe0f.png,google
data\google\1f486-1f3fc.png,google
data\google\1f486-1f3fd-200d-2640-fe0f.png,google
data\google\1f486-1f3fd-200d-2642-fe0f.png,google
data\google\1f486-1f3fd.png,google
data\google\1f486-1f3fe-200d-2640-fe0f.png,google
data\google\1f486-1f3fe-200d-2642-fe0f.png,google
data\google\1f486-1f3fe.png,google
data\google\1f486-1f3ff-200d-2640-fe0f.png,google
data\google\1f486-1f3ff-200d-2642-fe0f.png,google
data\google\1f486-1f3ff.png,google
data\google\1f486-200d-2640-fe0f.png,google
data\google\1f486-200d-2642-fe0f.png,google
data\google\1f486.png,google
data\google\1f487-1f3fb-200d-2640-fe0f.png,google
data\google\1f487-1f3fb-200d-2642-fe0f.png,google
data\google\1f487-1f3fb.png,google
data\google\1f487-1f3fc-200d-2640-fe0f.png,google
data\google\1f487-1f3fc-200d-2642-fe0f.png,google
data\google\1f487-1f3fc.png,google
data\google\1f487-1f3fd-200d-2640-fe0f.png,google
data\google\1f487-1f3fd-200d-2642-fe0f.png,google
data\google\1f487-1f3fd.png,google
data\google\1f487-1f3fe-200d-2640-fe0f.png,google
data\google\1f487-1f3fe-200d-2642-fe0f.png,google
data\google\1f487-1f3fe.png,google
data\google\1f487-1f3ff-200d-2640-fe0f.png,google
data\google\1f487-1f3ff-200d-2642-fe0f.png,google
data\google\1f487-1f3ff.png,google
data\google\1f487-200d-2640-fe0f.png,google
data\google\1f487-200d-2642-fe0f.png,google
data\google\1f487.png,google
data\google\1f488.png,google
data\google\1f489.png,google
data\google\1f48a.png,google
data\google\1f48b.png,google
data\google\1f48c.png,google
data\google\1f48d.png,google
data\google\1f48e.png,google
data\google\1f48f-1f3fb.png,google
data\google\1f48f-1f3fc.png,google
data\google\1f48f-1f3fd.png,google
data\google\1f48f-1f3fe.png,google
data\google\1f48f-1f3ff.png,google
data\google\1f48f.png,google
data\google\1f490.png,google
data\google\1f491-1f3fb.png,google
data\google\1f491-1f3fc.png,google
data\google\1f491-1f3fd.png,google
data\google\1f491-1f3fe.png,google
data\google\1f491-1f3ff.png,google
data\google\1f491.png,google
data\google\1f492.png,google
data\google\1f493.png,google
data\google\1f494.png,google
data\google\1f495.png,google
data\google\1f496.png,google
data\google\1f497.png,google
data\google\1f498.png,google
data\google\1f499.png,google
data\google\1f49a.png,google
data\google\1f49b.png,google
